Receiver:	Rcvr1_2
Engineer:	chj, Maddalena
Measurement Date:  May 27, 2005
Measurement Bandwidth:  1 MHz

Channel: XL
Beam: 1
Polarization: X Linear
Notes: Measured May 3, 2005

F		Trx	LoCal		HiCal
1.1540499440952	1.0	1.3987967479675	
1.1546695962857	1.0	1.3986869918699	
1.155336914	1.0	1.3985691056911	18.799971544715
1.1560518972857	1.0	1.3983170731707	18.793276422764
1.1568145460952	1.0	1.3981382113821	18.787414634146
1.1576248604762	1.0	1.3982154471545	18.781906504065
1.158482840381	1.0	1.3983739837398	18.776788617886
1.1593884858571	1.0	1.3986504065041	18.773
1.1603417968571	1.0	1.3989959349593	18.769349593496
1.1613427734286	1.0	1.3994024390244	18.768317073171
1.16234375	1.0	1.3999674796748	18.768369918699
1.1633447265714	1.0	1.4006260162602	18.771804878049
1.1643457031429	1.0	1.4013658536585	18.776764227642
1.1653466796667	1.0	1.4019430894309	18.783146341463
1.1663476562381	1.0	1.4025203252033	18.790512195122
1.1673486327619	1.0	1.403093495935	18.797280487805
1.1683496093333	1.0	1.4038414634146	18.804756097561
1.1693505859048	1.0	1.4044593495935	18.810085365854
1.1703515624762	1.0	1.4051666666667	18.815995934959
1.1713525390476	1.0	1.4060203252033	18.820890243902
1.172353515619	1.0	1.4067195121951	18.826357723577
1.1733544921905	1.0	1.407325203252	18.832174796748
1.1743554687143	1.0	1.4080731707317	18.83793495935
1.1753564452857	1.0	1.4083780487805	18.845048780488
1.1763574218571	1.0	1.408674796748	18.851707317073
1.1773583984286	1.0	1.4087764227642	18.858947154472
1.178359375	1.0	1.4092764227642	18.865861788618
1.1793603515714	1.0	1.4103008130081	18.871825203252
1.1803613281429	1.0	1.4113170731707	18.877841463415
1.1813623047143	1.0	1.4124512195122	18.884296747967
1.1823632812857	1.0	1.4136585365854	18.894861788618
1.1833642578095	1.0	1.4149430894309	18.906886178862
1.184365234381	1.0	1.416012195122	18.92168699187
1.1853662109524	1.0	1.4170447154472	18.937703252033
1.1863671875238	1.0	1.4181016260163	18.954788617886
1.1873681640952	1.0	1.4193577235772	18.973483739837
1.1883691406667	1.0	1.4206219512195	18.992162601626
1.1893701172381	1.0	1.4222601626016	19.012548780488
1.1903710937619	1.0	1.4241707317073	19.032459349593
1.1913720703333	1.0	1.4256382113821	19.055654471545
1.1923730468571	1.0	1.4269593495935	19.081463414634
1.1933740234286	1.0	1.4282357723577	19.111430894309
1.194375	1.0	1.4296178861789	19.143207317073
1.1953759765714	1.0	1.4308658536585	19.172788617886
1.1963769531429	1.0	1.4321951219512	19.201804878049
1.1973779296667	1.0	1.433593495935	19.227959349593
1.1983789062381	1.0	1.4349471544715	19.253077235772
1.1993798827619	1.0	1.4364430894309	19.275971544715
1.2003808593333	1.0	1.4381138211382	19.298073170732
1.2013818359048	1.0	1.4400772357724	19.32012601626
1.2023828124762	1.0	1.4423902439024	19.341650406504
1.2033837890476	1.0	1.444825203252	19.363630081301
1.204384765619	1.0	1.4474024390244	19.383495934959
1.2053857421905	1.0	1.4502520325203	19.404048780488
1.2063867187143	1.0	1.4534634146341	19.422548780488
1.2073876952857	1.0	1.4567764227642	19.440739837398
1.2083886718571	1.0	1.4596504065041	19.456849593496
1.2093896484286	1.0	1.4619756097561	19.472394308943
1.210390625	1.0	1.463662601626	19.487674796748
1.2113916015714	1.0	1.4642926829268	19.501585365854
1.2123925781429	1.0	1.4643861788618	19.516532520325
1.2133935547143	1.0	1.4638333333333	19.530532520325
1.2143945312857	1.0	1.4630447154472	19.545837398374
1.2153955078095	1.0	1.4621382113821	19.561215447154
1.216396484381	1.0	1.4613333333333	19.578284552846
1.2173974609524	1.0	1.4606951219512	19.597325203252
1.2183984375238	1.0	1.4603211382114	19.617430894309
1.2193994140952	1.0	1.4600162601626	19.640914634146
1.2204003906667	1.0	1.4596178861789	19.665097560976
1.2214013672381	1.0	1.4592073170732	19.691524390244
1.2224023437619	1.0	1.4586219512195	19.716365853659
1.2234033203333	1.0	1.457825203252	19.74062195122
1.2244042968571	1.0	1.4569430894309	19.763337398374
1.2254052734286	1.0	1.4561097560976	19.782926829268
1.22640625	1.0	1.4554634146341	19.800642276423
1.2274072265714	1.0	1.4547804878049	19.81431300813
1.2284082031429	1.0	1.4543943089431	19.828081300813
1.2294091796667	1.0	1.453662601626	19.840845528455
1.2304101562381	1.0	1.4527195121951	19.855707317073
1.2314111327619	1.0	1.4518739837398	19.872284552846
1.2324121093333	1.0	1.4510162601626	19.889048780488
1.2334130859048	1.0	1.4504105691057	19.90537804878
1.2344140624762	1.0	1.4497967479675	19.918735772358
1.2354150390476	1.0	1.4496219512195	19.932532520325
1.236416015619	1.0	1.4492317073171	19.945772357724
1.2374169921905	1.0	1.4486463414634	19.961073170732
1.2384179687143	1.0	1.4479268292683	19.978097560976
1.2394189452857	1.0	1.4469024390244	19.999479674797
1.2404199218571	1.0	1.4458617886179	20.021703252033
1.2414208984286	1.0	1.4444552845528	20.044077235772
1.242421875	1.0	1.4431951219512	20.068483739837
1.2434228515714	1.0	1.4463861788618	20.090390243902
1.2444238281429	1.0	1.4446138211382	20.112678861789
1.2454248047143	1.0	1.4422113821138	20.132902439024
1.2464257812857	1.0	1.4392886178862	20.157292682927
1.2474267578095	1.0	1.4360487804878	20.253028455285
1.248427734381	1.0	1.4327073170732	20.281
1.2494287109524	1.0	1.4299593495935	20.307308943089
1.2504296875238	1.0	1.4275609756098	20.331544715447
1.2514306640952	1.0	1.4258333333333	20.358926829268
1.2524316406667	1.0	1.4252113821138	20.386219512195
